run_id,name,N,J,noise,periodic,beta,gamma,mean_degree,first_moment,second_moment,r_mean,alpha,Tc,gap_0,participation_fraction,avg_internal_degree,n_components,largest_component_fraction
20260409_195419_535463,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.8155,249.1925,0.3887415464530902,1.5859938231460888,34.8209082287549,1.9208883156260583,0.009520825501637976,15.525,3,0.86
20260409_195433_266477,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.726,245.4885,0.39604150935317217,1.5803967412166444,32.75832211363245,0.9368182364036741,0.007226890437914138,14.98,1,1.0
20260409_195446_779258,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.7995,247.8285,0.39289850600074827,1.5693854446727429,29.83339188994709,0.17139790232590713,0.008368965214398925,16.445,1,1.0
20260409_195500_429384,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.8445,252.56,0.3977557493008803,1.5891470670937706,36.914637282778166,2.987137696681202,0.010595683888101653,16.53,5,0.9175
20260409_195514_062334,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.695,243.4925,0.3851723376326692,1.5707700150434354,29.602810572680795,0.3873570205414545,0.008471653081774722,14.86,4,0.785
20260409_195527_416981,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.8445,250.9765,0.3983834328401249,1.5852355620986336,34.60195151718414,1.8948558883135185,0.008792498410181673,15.835,1,1.0
20260409_195542_231552,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.671,241.9325,0.3999408843736742,1.5743379070391441,30.13358354186497,0.5401404425750513,0.008307316464031992,15.435,1,1.0
20260409_195558_153265,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.761,246.6565,0.40088707406016916,1.5904496184793955,37.09162336499417,4.65918898744804,0.008192304058048284,14.19,19,0.8175
20260409_195611_798443,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.5905,240.1705,0.39161521363579754,1.5873907503165394,30.692190923132934,0.08044749629484116,0.00964738363099892,15.92,1,1.0
20260409_195625_246443,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.7835,247.9525,0.3919863192240884,1.5700756406537362,30.918379338138486,0.6147805637257733,0.012103436246575087,16.06,1,1.0
20260409_195638_611702,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.6335,241.976,0.39895559924904334,1.579457938264213,31.40663913112878,1.5135641831577828,0.008449632437638604,15.385,1,1.0
20260409_195652_108501,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.648,241.205,0.397336584271702,1.5686721626547835,28.79880391518766,0.9161178295719417,0.0074172586293945325,14.755,2,0.9925
20260409_195705_625451,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.7575,247.1875,0.40354723220235733,1.5911438390419408,38.098849766520786,3.770660644020449,0.00894753459638912,14.655,9,0.88
20260409_195719_768702,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.763,246.216,0.39349546371387645,1.573191524960886,30.58478464076128,0.1490704562755809,0.007369079934211854,15.805,2,0.96
20260409_195734_729413,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.8095,249.872,0.402018880230959,1.5815457326273024,33.54756873616923,0.662812935574884,0.009257711839029568,16.08,1,1.0
20260409_195750_613621,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.709,243.2045,0.39704297954121015,1.5812001583790594,32.407044285660156,1.0695171356825526,0.0072780495171192346,14.845,2,0.9875
