run_id,degree,sum_prob,deg_count
20260427_202818_386105,93,0.002105863454235154,1
20260427_202818_386105,1,5.814144854553355e-05,39
20260427_202832_545614,4,0.003602979464557741,286
20260427_202832_545614,5,0.006282444903786426,348
20260427_202832_545614,16,0.008955605922661314,80
20260427_202832_545614,109,0.007628947496860904,2
20260427_202832_545614,20,0.005880135260963165,36
20260427_202832_545614,9,0.012508614791897589,286
20260427_202832_545614,7,0.010498922777632848,316
20260427_202832_545614,14,0.00930397668287571,109
20260427_202832_545614,39,0.004845613057737891,9
20260427_202832_545614,10,0.011743886246133298,208
20260427_202832_545614,1059,0.08261288383116634,1
20260427_202832_545614,346,0.015538008688575203,1
20260427_202832_545614,532,0.027834859424577252,1
20260427_202832_545614,11,0.011176425309975967,186
20260427_202832_545614,36,0.006012907776948401,14
20260427_202832_545614,21,0.006804270832619677,38
20260427_202832_545614,25,0.005593303259306692,28
20260427_202832_545614,23,0.006828533228167329,34
20260427_202832_545614,17,0.009176080551582963,72
20260427_202832_545614,30,0.007088218790674004,23
20260427_202832_545614,65,0.0014235992973615685,2
20260427_202832_545614,105,0.0026862741795056913,1
20260427_202832_545614,8,0.010117530234428535,299
20260427_202832_545614,94,0.004992832725862684,2
20260427_202832_545614,80,0.005476123204741895,3
20260427_202832_545614,230,0.008429078533214862,1
20260427_202832_545614,35,0.0072445688069170296,20
20260427_202832_545614,6,0.008458051645393472,361
20260427_202832_545614,179,0.006499304775420416,1
20260427_202832_545614,52,0.005148900451107109,6
20260427_202832_545614,146,0.00467286319606579,1
20260427_202832_545614,33,0.004573237301531473,15
20260427_202832_545614,50,0.002367095646259279,4
20260427_202832_545614,13,0.008774041025036245,114
20260427_202832_545614,22,0.0064447195693115075,34
20260427_202832_545614,63,0.006345875415606475,7
20260427_202832_545614,15,0.00764584014625725,68
20260427_202832_545614,164,0.005858345672118191,1
20260427_202832_545614,37,0.0038078790968755737,8
20260427_202832_545614,266,0.01021050691470273,1
20260427_202832_545614,48,0.003013995854788253,4
20260427_202832_545614,53,0.0031487519685619567,3
20260427_202832_545614,41,0.006181465072547418,14
20260427_202832_545614,129,0.004168713561619565,1
20260427_202832_545614,19,0.008107147854868038,57
20260427_202832_545614,12,0.009870633204259061,134
20260427_202832_545614,157,0.0035840105741702,1
20260427_202832_545614,379,0.017357101668777613,1
20260427_202832_545614,2,0.0004916572971528495,99
20260427_202832_545614,58,0.0032248875004798855,3
20260427_202832_545614,244,0.009763843332622367,1
20260427_202832_545614,40,0.003516542565041695,7
20260427_202832_545614,42,0.005149482702267044,9
20260427_202832_545614,34,0.004584562765301852,12
20260427_202832_545614,3,0.0017427978062162907,201
20260427_202832_545614,43,0.0049793050009804595,9
20260427_202832_545614,18,0.012225462732627904,82
20260427_202832_545614,86,0.008768014390793381,5
20260427_202832_545614,336,0.014169450331865473,1
20260427_202832_545614,26,0.00497559824104854,20
20260427_202832_545614,59,0.005989210942496489,6
20260427_202832_545614,71,0.002979951100927072,2
20260427_202832_545614,88,0.001648606608098254,1
20260427_202832_545614,155,0.00931830719109775,2
20260427_202832_545614,91,0.0017237707922521963,1
20260427_202832_545614,177,0.004986726179212307,1
20260427_202832_545614,55,0.003910236315508335,5
20260427_202832_545614,191,0.006443705966505445,1
20260427_202832_545614,90,0.0040684482097679935,2
20260427_202832_545614,29,0.004097390702019467,15
20260427_202832_545614,246,0.009414932199168766,1
20260427_202832_545614,77,0.004219851753749682,3
20260427_202832_545614,47,0.0021378695142318244,4
20260427_202832_545614,70,0.0008254647021393438,1
20260427_202832_545614,979,0.07576787121165908,1
