run_id,name,N,J,noise,periodic,beta,gamma,mean_degree,HypR,first_moment,second_moment,r_mean,dyson_beta,alpha,Tc,gap0,ipr,dif_radius,participation_fraction,avg_internal_degree,n_components,largest_component_fraction
20260429_102714_275599,SD,3994,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,16.056584877315974,1495.5182774161242,0.5271710323826974,0.6660380325348962,1.6037420247754217,92.21184585989086,7097.065884155944,0.015465703257259315,0.7579741372273769,0.01618908362459986,31.555,1,1.0
20260429_102748_189585,SD,3993,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.829201101928374,1512.098672677185,0.5415095520989643,0.8327470338544827,1.603795688435329,93.28127850510683,7280.445731975164,0.016084019104003526,0.7554689706572847,0.015570627300787971,31.52,1,1.0
20260429_102814_414994,SD,3993,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.842724768344603,1499.6994740796395,0.5319279834446712,0.7325922225706192,1.6037631288470569,92.28815328275206,7184.316310502451,0.016167990308152018,0.7552752357438226,0.01548975860289326,31.52,1,1.0
20260429_102841_310718,SD,3995,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.895369211514392,1503.8287859824782,0.5247102351154102,0.7720197664034135,1.603796438947529,93.53672620930604,6835.926338468872,0.016373878981981903,0.7587701962805576,0.015287329983893306,31.335,1,1.0
20260429_102908_472438,SD,3995,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.800250312891114,1494.3038798498123,0.5288533641721969,0.7950074674244167,1.603817356452697,93.91884041437756,7054.267928607564,0.015602204733736004,0.7538514432696739,0.016043430744928706,32.02,1,1.0
20260429_102936_532077,SD,3996,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.737237237237236,1513.988988988989,0.5239670403660047,0.7892640523855666,1.603788134335182,92.88326734300553,7118.128971280426,0.016201982962776456,0.7420692286986451,0.015445655684566037,31.73,1,1.0
20260429_103002_806197,SD,3997,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.927945959469602,1527.1793845384038,0.5329109367258615,0.794394611536341,1.6038625254267889,95.70791056757481,7710.149187990282,0.018716158225393152,0.692096839636367,0.013367467709858628,31.435,1,1.0
20260429_103029_610068,SD,3993,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.704482844978713,1488.1557726020535,0.5303194999299587,0.8441849959783121,1.603821636590296,93.65471765115771,7308.044354934074,0.017789598659197856,0.6915156618075605,0.014077791847075038,31.19,1,1.0
20260429_103054_654520,SD,3992,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.935871743486974,1506.568637274549,0.527676701115051,0.910816518599431,1.6037927712687883,93.39810778601628,7628.811340176533,0.017717971241025466,0.7236446725354656,0.014138244079772518,31.89,1,1.0
20260429_103119_275616,SD,3997,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.841881411058294,1497.545158869152,0.5282509620620511,0.9362979258641413,1.6037370093093606,91.65534218547857,6915.421193573287,0.016662341909118472,0.7432742104159595,0.015015154658039554,31.205,1,1.0
20260429_103144_519813,SD,3996,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.641641641641641,1469.2787787787788,0.531061567924044,0.6730403952031965,1.6037661389730522,91.99637630098304,7325.278514389058,0.016584332468681313,0.7447357578615472,0.01508955821543227,30.92,1,1.0
20260429_103210_742257,SD,3997,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.834375781836377,1488.5504128096072,0.5251308545491283,0.6425302363904991,1.6037654310038039,92.45418190755913,6939.990998360806,0.01600839009982792,0.7643920731390026,0.015628532236557455,31.715,1,1.0
20260429_103236_942117,SD,3989,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.832038104788168,1499.2995738280272,0.5329514761838543,0.9507893054619534,1.6038020464145946,93.20697031277349,7320.610289000599,0.01759413174770434,0.733159521432524,0.014248466445141045,31.288220551378448,1,1.0
20260429_103311_407804,SD,3993,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.889306286000501,1488.1497620836465,0.5347622126167629,0.7579772136630671,1.6037645841986399,92.40540156556409,6923.691004042535,0.015691761364748945,0.7563220683074089,0.01595985696862523,31.505,1,1.0
20260429_103342_234134,SD,3996,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.83983983983984,1503.3893893893894,0.5309783232067122,0.7316022329467765,1.6037910102177513,93.3247838193864,7376.9559615988055,0.015358187132700535,0.7653394789952727,0.01629425713386571,32.08,1,1.0
20260429_103410_544738,SD,3990,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.995488721804511,1529.6902255639097,0.5343076055593798,0.9244591637540955,1.6038209957453637,94.64988974023154,7275.526930488868,0.01500869788192675,0.7301811138306731,0.01669875484120717,32.35588972431078,1,1.0
20260429_103437_762755,SD,3985,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.833375156838143,1579.2792973651192,0.5230521420092684,0.8046336025078212,1.6038884101414048,96.16797979504865,7621.8107127956155,0.017981989770929924,0.724138441238363,0.013955131331678045,31.704260651629074,1,1.0
20260429_103507_253530,SD,3994,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.70105157736605,1475.978968452679,0.5381213112332948,0.7840192439032856,1.6037606270053983,92.11649331244423,6765.171039993009,0.0160084771493664,0.7605713793122711,0.01564018619690675,30.92,1,1.0
20260429_103534_933995,SD,3995,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.856821026282853,1510.8936170212767,0.5303146669692871,0.7950772953213682,1.6037770412624035,92.88386132240531,7008.615920878203,0.015666987882618364,0.7647596502881246,0.015977091001110708,32.045,1,1.0
20260429_103600_780730,SD,3989,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.92178490849837,1496.4913512158437,0.5360318769777914,0.7644893364136577,1.603842426530028,94.82428538250429,7508.148471106833,0.017648428009534374,0.7116399794286277,0.014204630333258222,31.533834586466167,1,1.0
20260429_103627_916542,SD,3996,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.695195195195195,1483.7727727727727,0.5261608562906205,0.8314262247638898,1.603852872182108,94.59659138207516,7988.5988373958935,0.017053371509464475,0.7131164013301599,0.01467453225371672,31.915,1,1.0
20260429_103653_562567,SD,3990,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.892731829573934,1521.6015037593984,0.5261412103247233,0.7884942485415065,1.603835314178609,94.6886266495368,7113.520443956556,0.016323035091021225,0.752770043889836,0.015354164529971615,31.924812030075188,1,1.0
20260429_103720_942110,SD,3996,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.783283283283284,1471.018018018018,0.5312555865672347,0.9682086864769898,1.603773201943179,92.48916905088107,7377.354369952831,0.015737442592918812,0.7398219661757146,0.015901583041380073,31.905,1,1.0
20260429_103749_043080,SD,3998,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.854427213606803,1501.3636818409204,0.5277781585509485,0.8455027950910989,1.603769312557051,92.58204185283014,6939.182523454144,0.0174720486669215,0.7429579419233269,0.014315726066217315,31.37,1,1.0
20260429_103816_961089,SD,3995,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.895369211514392,1531.8292866082604,0.5246105824698959,0.7112720159466445,1.603777079299755,93.01335688796449,7451.008372544613,0.017768597223002204,0.7307852284326006,0.01408737493299987,31.115,1,1.0
20260429_103842_840199,SD,3991,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.835630167877724,1547.7098471561012,0.533931546650769,0.8099301902759306,1.603854273484449,95.117189556728,7425.0932939389595,0.016746660238854735,0.7201849170459443,0.014962014210913102,31.919799498746865,1,1.0
20260429_103910_262632,SD,3995,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.897872340425533,1525.133917396746,0.5221538784935433,0.7439635217959504,1.6038055211810167,94.13144050817587,6611.494561863772,0.016297298192351126,0.731971421324991,0.015359164946210082,32.11,1,1.0
20260429_103938_664002,SD,3990,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.74736842105263,1500.7624060150376,0.5324257851800065,0.8831714381756778,1.6037822366910346,92.56435913821794,6865.859314620409,0.016559579407527683,0.7626660332101409,0.015134838889815632,31.30827067669173,1,1.0
20260429_104006_321764,SD,3994,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.789183775663496,1491.163244867301,0.5259520520439773,0.7516747881280682,1.6038001895506322,93.32781662669376,7171.888234996731,0.016969330122487285,0.7276338106320339,0.014754593230125611,31.64,1,1.0
20260429_104035_402929,SD,3997,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.961471103327495,1552.7675756817614,0.5278473724737042,0.8658238736302132,1.6037877003796803,93.59198472110371,7011.843268830783,0.018112367747976064,0.7253901793909586,0.013813083093926508,31.57,1,1.0
20260429_104101_957045,SD,3999,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.863465866466617,1516.1760440110027,0.5315874456287765,0.8058303812421304,1.6038205172785036,94.29650296649055,7071.5072233845995,0.017639597861944238,0.6999180648724674,0.014176202744870586,31.625,1,1.0
20260429_104129_696868,SD,3996,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.905905905905906,1529.6396396396397,0.5337543782025135,0.795322455669294,1.603912499367258,97.2960107535501,8036.6363284355075,0.017771226693135418,0.6719255023610755,0.014081765686266085,32.8,1,1.0
20260429_104155_035816,SD,3996,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.87037037037037,1529.7522522522522,0.5333276896749504,0.8144434622049159,1.603770060448463,92.62680638757342,7352.555806810591,0.017195796829323776,0.7466843847091325,0.014552989473770803,30.74,1,1.0
20260429_104223_658396,SD,3994,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.84576865297947,1480.9804707060591,0.5294500439886496,0.8432354855135297,1.6037670467924372,92.53261023728564,7005.5921424124,0.01675521986937469,0.7421674572746049,0.014943138036801043,30.905,1,1.0
20260429_104250_718762,SD,3993,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,16.056599048334586,1553.8266967192587,0.5221820896555384,0.8404344231350378,1.6037973199926587,94.2035544538919,6844.073403737527,0.01693798770104938,0.7340556852247209,0.014785597403148243,31.835,1,1.0
20260429_104321_505294,SD,3995,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.791239048811013,1498.3339173967458,0.533501570038068,0.7174043388588013,1.6038497375623315,94.83267266130213,7721.41883598181,0.01768169424396966,0.707199687655044,0.014156612350610097,31.885,1,1.0
20260429_104352_776622,SD,3995,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.839299123904881,1485.9884856070087,0.5212540358017352,0.8200898120116459,1.6038003793921163,93.33686160992836,7246.258914601395,0.017667610614777163,0.7138681854664631,0.014167897208722217,31.505,1,1.0
20260429_104421_417825,SD,3993,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.84923616328575,1510.915602304032,0.531556850989322,0.9474519422621774,1.6038284900139517,94.24215458159776,7896.48098488089,0.01625758019166034,0.7156592473851509,0.01540439991774791,31.715,1,1.0
20260429_104450_959362,SD,3994,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.874812218327492,1495.2699048572858,0.5316549130477046,0.8716906048764307,1.6037505298967971,91.9732659430143,7204.161381906958,0.017602747381816376,0.7325518283268814,0.014223663949393223,31.005,1,1.0
20260429_104517_498674,SD,3995,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.787234042553191,1492.6493116395495,0.5209027983919436,0.678122200940397,1.6037941359470078,93.24629384179742,7157.040341533383,0.017197534939608985,0.7306899430437674,0.014555161073543,30.665,1,1.0
20260429_104544_501190,SD,3995,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.777221526908637,1473.8077596996245,0.5305757028512046,0.7544431173210704,1.6038218972670784,93.88698602757934,7513.323327561676,0.01861840043778952,0.6974362288633585,0.013444382182576523,31.495,1,1.0
20260429_104610_959218,SD,3992,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.743987975951903,1496.814629258517,0.5318871020093465,0.7328077573920322,1.6038018517636223,93.2211448203737,7626.868076819531,0.01785031994289204,0.7321302951899199,0.014033418045470777,31.75,1,1.0
20260429_104639_030061,SD,3994,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.995993990986479,1509.221331997997,0.5348970589719374,0.9247572430079296,1.603800465811256,94.00767503132798,7175.121423194341,0.017398734968391987,0.6958895349165403,0.014390446420378893,31.98,1,1.0
20260429_104708_900900,SD,3995,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.835794743429286,1473.828285356696,0.5338298873917907,0.7664583944580373,1.6037732117791896,92.46898534493096,7242.402259623057,0.01716265136655874,0.7301270870695665,0.014584744849017013,31.35,1,1.0
20260429_104737_551058,SD,3989,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.788418149912259,1470.430183003259,0.5306048499989715,0.7402190171914044,1.6037342149395564,91.26246478738126,7056.678865669136,0.016014397713196623,0.7514111721395416,0.015654000876472306,31.403508771929825,1,1.0
20260429_104805_508862,SD,3994,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.831246870305458,1478.0070105157736,0.5136229046610884,0.74086326255646,1.6037881797100435,93.12332102255147,7128.239215385,0.01633482662921116,0.7380738135516489,0.015327714767249333,32.48,1,1.0
20260429_104834_820485,SD,3994,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.86029043565348,1502.325988983475,0.521972962575287,0.8941657387601126,1.6038075640625362,93.84992151800581,6958.284862644191,0.01613983094728172,0.7330949125204054,0.015512898751097882,31.5,1,1.0
20260429_104904_393442,SD,3993,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.903330828950663,1526.908590032557,0.528373099474584,0.7542611971208983,1.6038066649099332,93.97180610261535,7070.832877524446,0.015844902256126277,0.7442069912485784,0.015805605040596766,32.185,1,1.0
20260429_104930_568857,SD,3996,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.82932932932933,1505.2037037037037,0.5266685018030156,0.8840347854392728,1.6037936303924656,93.48820746400914,7009.674175031052,0.015965534404191333,0.7298215669003294,0.015674404872069527,32.445,1,1.0
20260429_104958_907972,SD,3991,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.717865196692559,1447.2743673264845,0.5261626964281708,0.8515161124749058,1.603775231508202,92.1522131466154,7116.276840299493,0.015457148211451265,0.7399857174640467,0.01621021970232843,31.30827067669173,1,1.0
20260429_105026_963663,SD,3999,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.853963490872719,1484.9402350587648,0.5194861181363796,0.8536076397593964,1.6037817040400113,92.74276385415607,7593.472914448813,0.017885041409645173,0.7471776146453135,0.013981657067567745,30.795,1,1.0
20260429_105055_054788,SD,3991,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.934352292658481,1506.39538962666,0.530094535071554,0.8290755764974558,1.6038055634823076,94.00616799155091,7066.0280244075175,0.015454210455495197,0.763808077717167,0.016213301171266414,32.00501253132832,1,1.0
20260429_105120_458319,SD,3995,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.892365456821027,1531.344680851064,0.5384102859496601,0.8273171222026444,1.603783057458133,93.00776272251024,7026.620587480108,0.018248084274616508,0.7222446811530752,0.013717214768789903,31.31,1,1.0
20260429_105149_995418,SD,3994,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.881321982974463,1505.4226339509264,0.5320759278016829,0.8700810977931036,1.6037828217336476,93.21741006326656,6702.377580932388,0.015678387112653167,0.7452579906127244,0.01596947195818077,31.78,1,1.0
20260429_105217_942248,SD,3992,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,16.029058116232466,1535.2274549098197,0.5348393433135362,0.8441248158402673,1.6038894960628263,96.78303972376486,8434.165542921775,0.018685853573797095,0.6900138812659398,0.013405916995693577,32.625,1,1.0
20260429_105247_775569,SD,3995,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.827284105131413,1539.6,0.5284353145890004,0.8833942458826489,1.6038327695660783,94.52420470066373,7273.578632500244,0.016060348445605027,0.7465034056704134,0.015585769633932905,32.345,1,1.0
20260429_105314_851568,SD,3993,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.83220636113198,1498.8820435762584,0.5175636021032364,0.7496078290961572,1.6037933811741876,93.44964132774663,6810.088363277666,0.017188342784334537,0.7319261198827715,0.014570239266780397,31.96,1,1.0
20260429_105340_947146,SD,3992,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.701402805611222,1484.6673346693387,0.5317039445806403,0.7768859049249888,1.6037794612893683,92.31528147787822,6988.270577148506,0.01679305034017284,0.742427584489486,0.014916944624691083,31.195,1,1.0
20260429_105406_949208,SD,3991,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.574041593585568,1466.1658732147332,0.5211150352367936,0.8783909345344906,1.603794835888173,92.53647035131095,6795.189381244009,0.01693625030904775,0.7493117090233252,0.014794524402206124,31.62406015037594,1,1.0
20260429_105433_098714,SD,3990,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.80751879699248,1478.1363408521304,0.5236905014841114,0.7386037779442223,1.6037721284121755,92.4302385134697,7159.315849465397,0.016802847661255074,0.7333408936459677,0.014915719732075448,31.24812030075188,1,1.0
20260429_105457_526108,SD,3992,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.963927855711423,1521.5265531062125,0.5316951227668484,0.7046727846947267,1.6037776301316669,93.19159827865009,6977.998538482863,0.016535220624305347,0.7418443525517335,0.015149540952347086,31.45,1,1.0
20260429_105520_407300,SD,3995,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.827784730913642,1508.3444305381727,0.5298789853463755,0.704186764288633,1.6038354838590554,94.80344992533139,7647.734799656955,0.014790595982920521,0.7242697325392543,0.016923786668430522,32.7,1,1.0
20260429_105711_465207,SD,3989,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.806969165204311,1510.386563048383,0.5328780815172374,0.8936057896860222,1.6038238563811447,94.1993116849257,6855.136064178369,0.01678258501081196,0.7336233506886705,0.014937472128224147,31.86466165413534,1,1.0
20260429_105735_351781,SD,3993,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.89832206361132,1525.3007763586277,0.5277988015465387,0.8888441272236337,1.6037919622529324,93.3689675838623,7296.228837074426,0.017066846871682282,0.7120379579717405,0.01467396226439025,31.44,1,1.0
20260429_105944_817654,SD,3994,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.810215322984476,1483.7681522283426,0.524302384733501,0.825944806307067,1.6038081315388852,93.60581556589975,7160.253561157475,0.017048556748528065,0.7427827962964989,0.014686026919354004,32.14,1,1.0
20260429_110011_667510,SD,3992,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.858216432865731,1543.0921843687374,0.5253991544704144,0.8030696445396912,1.6038401396082942,94.70431773513334,7953.40754000571,0.01737468188169833,0.7371732384162663,0.014417587827485577,31.88,1,1.0
20260429_110038_377018,SD,3991,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.78251064896016,1492.5687797544474,0.5353509755694481,0.8684489805918888,1.6038367472899109,94.24199982740495,7864.083649183515,0.019114549680541115,0.689780752388101,0.013108536306986893,31.453634085213032,1,1.0
20260429_110103_738504,SD,3986,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.88509784244857,1492.9653788258906,0.5301907928663058,0.7589673751431573,1.6037786973145889,92.91368551207869,7128.462978737021,0.015007465439646175,0.7495548266827681,0.016716884957378404,32.16040100250627,1,1.0
20260429_110129_243291,SD,3995,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.748685857321652,1469.5153942428035,0.5345751575241338,0.8461703310515104,1.603833310908452,94.11933603143014,7744.631539542735,0.015194508598315679,0.7487969980513978,0.016473904996285284,32.225,1,1.0
20260429_110153_425442,SD,3994,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.84626940410616,1492.4787180771157,0.5316235316742989,0.7323796651375903,1.603809893229782,93.78202047544889,7765.966702321992,0.016209074084883625,0.7178314442593818,0.015446629587467588,31.85,1,1.0
20260429_110256_225254,SD,3991,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.779503883738412,1510.816336757705,0.5277982286100977,0.7556489514750612,1.6038138196838918,93.55793881474267,7328.378077824619,0.016814565717288146,0.7271925633194044,0.014901590245738972,31.63408521303258,1,1.0
20260429_110320_848158,SD,3992,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.864228456913828,1466.6553106212425,0.5305223037393418,0.9113137932475952,1.603847822840861,94.77755241228175,7571.556211441088,0.01696493458151669,0.7278568690398494,0.01476581007727133,31.745,1,1.0
20260429_110345_566197,SD,3989,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.858611180747054,1497.1697167209827,0.5261063337853699,0.7498017177859255,1.6037889999622374,93.06789782781453,6867.240869233299,0.01787752516522688,0.7167841255593803,0.014022600640840691,31.218045112781954,1,1.0
20260429_110410_174848,SD,3993,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.884297520661157,1503.4390182819934,0.5246872567283146,0.8677068717656317,1.603782542707724,93.02021609603591,7331.453181866525,0.016680180194484976,0.7628854305281357,0.015014122392394528,31.91,1,1.0
20260429_110436_517521,SD,3991,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.765472312703583,1476.9977449260837,0.5318950761302178,0.7312129370343403,1.6037667944161174,92.17303513851769,6900.014022024708,0.01665630945994527,0.7618892669850429,0.015043174424780485,31.06265664160401,1,1.0
20260429_110528_236268,SD,3991,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.950388373841143,1510.3517915309446,0.5315356711075636,0.7757838263496446,1.6037875556309336,93.40037507184032,6779.273933438081,0.016352679800729897,0.7735093857243645,0.015322489740665874,31.74937343358396,1,1.0
20260429_110549_169659,SD,3995,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.894367959949937,1516.792991239049,0.529430753434079,0.8539596625857494,1.603865518330633,95.64769791882541,7766.376685007744,0.016479383242140693,0.721057863244081,0.015189457483687746,31.75,1,1.0
20260429_110610_563100,SD,3994,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.880320480721082,1475.3335002503757,0.5288832115277436,0.8781704341388503,1.6038076962314192,93.71270631440973,7309.445563935383,0.017269181730903627,0.6862470271180858,0.014498403412882284,31.695,1,1.0
20260429_111058_303781,SD,3992,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.724448897795591,1509.069138276553,0.5319303443614654,0.8139537988135349,1.6038012646710427,93.04914433295201,7244.105294748254,0.017569268966803823,0.7446925347655385,0.014257906944068989,31.045,1,1.0
20260429_111127_811083,SD,3995,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.846808510638297,1518.424030037547,0.5297396889150399,0.6897578493210766,1.6037819336025745,92.88657264169079,7310.1813440498,0.016509306413690996,0.7624307738533241,0.015161926542614201,31.385,1,1.0
20260429_111151_617840,SD,3993,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.94390182819935,1549.3608815426996,0.532275981797572,0.8210438249759334,1.6038652989710125,95.8749732589716,7621.2517052079465,0.017512875826175126,0.7510780762179713,0.014300236548978556,32.15,1,1.0
20260429_111219_840483,SD,3994,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.955933900851276,1510.2789183775662,0.5296883659178906,0.877066796803969,1.6038233869999763,94.58491226770306,7456.723627060505,0.01695426806542651,0.726763138528907,0.01476770111094259,31.715,1,1.0
20260429_111246_458370,SD,3991,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.906289150588824,1522.4885993485343,0.5340752486938546,0.8829024207268024,1.6037897531487875,93.26740343158191,7641.594703907592,0.017682830177040906,0.73828050562633,0.014169890564487,31.448621553884713,1,1.0
20260429_111307_579168,SD,3993,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.84923616328575,1523.1394941147007,0.531236211606422,0.8403834775809532,1.603872377783779,95.98698904818812,7785.084537102344,0.015713125699916872,0.742176366296416,0.015938157165542022,32.27,1,1.0
20260429_111329_010264,SD,3993,1.0,1e-10,False,1.21,2.21,15,18.25911511618938,15.883295767593289,1511.4104683195592,0.5360535045163192,0.8790564532607041,1.603803595040373,93.72792572909188,7366.298308824242,0.018718131562575402,0.7082921611053722,0.013379447950238424,31.825,1,1.0
