run_id,name,N,J,noise,periodic,beta,gamma,mean_degree,first_moment,second_moment,r_mean,alpha,Tc,gap_0,participation_fraction,avg_internal_degree,n_components,largest_component_fraction
20260409_120736_304421,SD,3618,1.0,1e-10,False,8.610000000000003,7.810000000000005,15,14.30292979546711,223.9402985074627,0.40135992919832136,1.5806139339427603,30.946536009196326,1.2975284482585323,0.009068051300748047,16.005524861878452,1,1.0
20260409_120748_714381,SD,4000,1.0,1e-10,False,8.610000000000003,7.810000000000005,15,14.2505,222.645,0.39648006482969006,1.5898506873156883,35.50552285870809,4.021818127034372,0.008232437686203378,14.845,7,0.8725
20260409_120801_196589,SD,4000,1.0,1e-10,False,8.610000000000003,7.810000000000005,15,14.1945,220.807,0.39508602212035515,1.5645608887646447,26.858740993535537,0.13145204150752932,0.00699414421781464,15.145,4,0.5975
20260409_120817_504070,SD,3969,1.0,1e-10,False,8.810000000000002,7.810000000000005,15,14.333585285966238,225.7389770723104,0.38206761815519213,1.5742490629411516,30.144732873431217,0.2071808898971952,0.0077502526312514365,16.992443324937028,4,0.7103274559193955
20260409_120833_853930,SD,4000,1.0,1e-10,False,8.810000000000002,7.810000000000005,15,14.233,221.5845,0.3906303533951132,1.5718684300517556,28.549646843234264,0.8089496827266771,0.007454823352584883,15.85,1,1.0
20260409_120850_154799,SD,4000,1.0,1e-10,False,8.810000000000002,7.810000000000005,15,14.307,225.0295,0.39896893550865725,1.5822721317204773,31.8422417550538,1.9897611234669732,0.0070578743695541195,14.755,4,0.8425
20260409_120913_117317,SD,4000,1.0,1e-10,False,9.010000000000002,7.810000000000005,15,14.2515,223.047,0.3866922160703902,1.584779681016001,32.80266822488289,2.4696908605440555,0.007902662129301293,15.405,3,0.92
20260409_120928_583029,SD,4000,1.0,1e-10,False,9.010000000000002,7.810000000000005,15,14.1565,219.5665,0.3957702157449048,1.5766427621588899,30.2396547262103,0.44844026395287884,0.007678421354849856,15.285,2,0.945
20260409_120944_106534,SD,4000,1.0,1e-10,False,9.010000000000002,7.810000000000005,15,14.2085,221.289,0.3851041323015484,1.5720273252190258,28.11513139110737,0.10112817418768572,0.00643243306620709,15.89,3,0.8175
20260409_120958_762230,SD,4000,1.0,1e-10,False,9.21,7.810000000000005,15,14.212,221.9025,0.3961090381616841,1.572318091211265,29.064536192698498,0.6168911440164351,0.0068678606031462005,14.91,1,1.0
20260409_121013_447345,SD,4000,1.0,1e-10,False,9.21,7.810000000000005,15,14.3255,226.0615,0.39458721565397686,1.57933223979668,30.965979633238266,1.5065748669924943,0.008690823557035977,16.265,1,1.0
20260409_121034_045899,SD,3627,1.0,1e-10,False,9.21,7.810000000000005,15,14.19134270747174,221.74083264405846,0.3998719589596006,1.572331019146113,28.866371156725922,0.8632966732809031,0.00891025227872,14.358126721763085,4,0.8264462809917356
20260409_121051_668677,SD,4000,1.0,1e-10,False,9.41,7.810000000000005,15,14.218,221.8885,0.37902079026408036,1.5716535797397728,28.463509515093314,0.8732472986897193,0.0076071674286627275,15.645,1,1.0
20260409_121106_339832,SD,4000,1.0,1e-10,False,9.41,7.810000000000005,15,14.2435,224.0485,0.39036688257637986,1.5804971967220054,31.325579816082982,1.3091616939239472,0.008550684011570657,16.675,1,1.0
20260409_121126_816915,SD,4000,1.0,1e-10,False,9.41,7.810000000000005,15,14.074,217.536,0.3904500241119067,1.5838714560898053,32.24758295006233,1.6353496687394475,0.007583863960249178,14.715,6,0.7075
20260409_121140_666943,SD,4000,1.0,1e-10,False,9.61,7.810000000000005,15,14.0885,217.8305,0.3907662710318729,1.5743972276339608,29.377653405095717,0.15024344104155318,0.007478158882361339,16.21,2,0.8925
20260409_121154_550055,SD,4000,1.0,1e-10,False,9.61,7.810000000000005,15,14.229,223.238,0.402780961192871,1.5792765839225342,31.1666203442561,0.6651244758422585,0.008185706555187402,16.3,6,0.6325
20260409_121207_796569,SD,2485,1.0,1e-10,False,9.61,7.810000000000005,15,14.0523138832998,215.55010060362173,0.39156011383061895,1.5545863135737419,24.6701226922154,0.19399281345137354,0.014968205023157514,15.116465863453815,1,1.0
20260409_121226_973400,SD,4000,1.0,1e-10,False,9.809999999999999,7.810000000000005,15,14.217,222.5985,0.3942924058206261,1.5835565169613042,32.71179238775229,1.7054677183857478,0.007528829932657253,15.43,3,0.9225
20260409_121240_873130,SD,4000,1.0,1e-10,False,9.809999999999999,7.810000000000005,15,14.2215,223.502,0.40197868645582635,1.5765918162049233,30.72166927564466,0.6622764263880434,0.007363705166365063,14.985,3,0.9
