run_id,degree,sum_prob,deg_count
20260502_151334_337039,5,0.004892939416322287,47
20260502_151334_337039,109,0.022046997321089515,1
20260502_151334_337039,101,0.020132656287755755,1
20260502_151334_337039,12,0.00810464902657745,11
20260502_151334_337039,121,0.044629651548900015,2
20260502_151334_337039,30,0.016364113758965626,5
20260502_151334_337039,15,0.007853924169192323,9
20260502_151334_337039,180,0.026872668875275348,1
20260502_151334_337039,255,0.04429016465785017,1
20260502_151334_337039,78,0.010803545985525359,1
20260502_151334_337039,193,0.029153767810955564,1
20260502_151334_337039,131,0.019768469192163927,1
20260502_151334_337039,107,0.01726418164632497,1
20260502_151334_337039,10,0.011339577508709866,24
20260502_151334_337039,196,0.03836962344108067,1
20260502_151334_337039,3,0.0017619900262696,35
20260502_151334_337039,17,0.019555770393494862,15
20260502_151334_337039,268,0.047261333143968395,1
20260502_151334_337039,200,0.031077933849598845,1
20260502_151334_337039,82,0.011739566203199917,1
20260502_151334_337039,84,0.016978601805451677,1
20260502_151334_337039,24,0.010236091459440337,4
20260502_151334_337039,112,0.022514130429597257,1
20260502_151334_337039,26,0.017655913317991778,6
20260502_151334_337039,16,0.008436858361337961,7
20260502_151334_337039,72,0.014183712180943627,1
20260502_151334_337039,25,0.007827081788100022,3
20260502_151334_337039,62,0.010470471640809205,1
20260502_151334_337039,21,0.011218307123393834,5
20260502_151334_337039,147,0.030795026203713775,1
20260502_151334_337039,33,0.020701826733063297,5
20260502_151334_337039,116,0.02438235889272803,1
20260502_151334_337039,35,0.00559086149174174,1
20260502_151334_337039,9,0.004694407415641251,13
20260502_151334_337039,14,0.0057979127653143454,7
20260502_151334_337039,6,0.0069597241705066796,45
20260502_151334_337039,28,0.012271185979595187,4
20260502_151334_337039,40,0.015561661383820877,3
20260502_151334_337039,38,0.011554308334290645,2
20260502_151334_337039,43,0.013244823491782489,2
20260502_151334_337039,57,0.008263241178354303,1
20260502_151334_337039,161,0.02845691449005244,1
20260502_151334_337039,13,0.0072909899605529465,11
20260502_151334_337039,7,0.009403872709641235,48
20260502_151334_337039,64,0.010592945187225799,1
20260502_151334_337039,67,0.0129186835349956,1
20260502_151334_337039,11,0.01277059675909823,22
20260502_151334_337039,74,0.010880192597350145,1
20260502_151334_337039,48,0.01786409133451594,2
20260502_151334_337039,45,0.006237648876866867,1
20260502_151334_337039,85,0.016867616032824957,1
20260502_151334_337039,22,0.003933103209525833,2
20260502_151334_337039,27,0.0066016371245538295,2
20260502_151334_337039,79,0.013275421935908614,1
20260502_151334_337039,41,0.00536353986666176,1
20260502_151334_337039,86,0.013411397806704363,1
20260502_151334_337039,34,0.004798265307893192,1
20260502_151334_337039,113,0.02332347803602814,1
20260502_151334_337039,50,0.00796514339635301,1
20260502_151334_337039,42,0.006172963502622853,1
20260502_151334_337039,76,0.012270669390437784,1
20260502_151334_337039,18,0.005317911038701956,4
20260502_151334_337039,4,0.0032087248794396674,44
20260502_151334_337039,8,0.007930080707811612,32
20260502_151334_337039,23,0.003542651370687001,2
20260502_151334_337039,19,0.002032822201160025,2
20260502_151334_337039,31,0.004532052865637571,1
20260502_151334_337039,32,0.006675186079662665,2
20260502_151334_337039,2,0.0005649193517071702,20
20260502_151334_337039,51,0.006061451564560316,1
20260502_151334_337039,36,0.0053385207437940405,1
20260502_151334_337039,55,0.005656316063753563,1
20260502_151334_337039,37,0.004746927740546697,1
20260502_151334_337039,20,0.0012843498639886568,1
20260502_151334_337039,1,8.688405789847607e-05,11
20260502_151335_076178,3,0.0019435467139142868,33
20260502_151335_076178,12,0.008530290635450074,14
20260502_151335_076178,253,0.044069176294506934,1
20260502_151335_076178,77,0.02669506602548289,2
20260502_151335_076178,26,0.009799944439160385,4
20260502_151335_076178,181,0.036422823698452164,1
20260502_151335_076178,124,0.02094004945703199,1
20260502_151335_076178,16,0.008747597546170069,9
20260502_151335_076178,203,0.07226340224697,2
20260502_151335_076178,18,0.012967420470906927,8
20260502_151335_076178,13,0.008682310267025784,13
20260502_151335_076178,9,0.005044532987613887,16
20260502_151335_076178,14,0.008851628286482047,12
20260502_151335_076178,7,0.007414242932948425,38
20260502_151335_076178,35,0.003191292377852041,1
20260502_151335_076178,75,0.011467016844143255,1
20260502_151335_076178,30,0.002896030157427353,1
20260502_151335_076178,88,0.015218538532780474,1
20260502_151335_076178,200,0.03916536200084926,1
20260502_151335_076178,8,0.009434026986668526,30
20260502_151335_076178,17,0.011233636445248761,8
20260502_151335_076178,33,0.019113606920411204,5
20260502_151335_076178,11,0.008236604202037298,14
20260502_151335_076178,10,0.01232295529672614,26
20260502_151335_076178,68,0.047533715934057294,4
20260502_151335_076178,5,0.007095927544607317,61
20260502_151335_076178,248,0.0440859024528295,1
20260502_151335_076178,82,0.015153381191239922,1
20260502_151335_076178,15,0.011306371939411499,11
20260502_151335_076178,24,0.005737008756008225,2
20260502_151335_076178,4,0.004870070074414797,52
20260502_151335_076178,2,0.0005651235032876199,15
20260502_151335_076178,59,0.01853121667915575,2
20260502_151335_076178,130,0.025650266231608897,1
20260502_151335_076178,134,0.02544100173287181,1
20260502_151335_076178,56,0.010079948980920813,1
20260502_151335_076178,25,0.008989828786872028,3
20260502_151335_076178,127,0.023288173065334945,1
20260502_151335_076178,95,0.017289554938095565,1
20260502_151335_076178,79,0.014808839016535305,1
20260502_151335_076178,120,0.021773063946390555,1
20260502_151335_076178,117,0.020967144434760585,1
20260502_151335_076178,29,0.006610613602437109,2
20260502_151335_076178,62,0.00866421186696407,1
20260502_151335_076178,6,0.006872019500090296,39
20260502_151335_076178,46,0.015454152640133709,2
20260502_151335_076178,142,0.028019686997783583,1
20260502_151335_076178,19,0.00706027982235924,5
20260502_151335_076178,66,0.011196188821370101,1
20260502_151335_076178,42,0.006443598004866127,1
20260502_151335_076178,31,0.01237684646785612,3
20260502_151335_076178,44,0.00681694140817368,1
20260502_151335_076178,39,0.0057936454438844405,1
20260502_151335_076178,20,0.010180636609398759,6
20260502_151335_076178,105,0.01995327482074005,1
20260502_151335_076178,85,0.015352515048428276,1
20260502_151335_076178,103,0.018441362885630676,1
20260502_151335_076178,50,0.008397115655661605,1
20260502_151335_076178,23,0.009593298271502015,4
20260502_151335_076178,41,0.005440353242141473,1
20260502_151335_076178,52,0.0068498556447986435,1
20260502_151335_076178,37,0.010744686658226959,2
20260502_151335_076178,36,0.017522660746583336,4
20260502_151335_076178,21,0.0022762520903278297,1
20260502_151335_076178,27,0.00337128120331838,1
20260502_151335_076178,22,0.004282238559373725,2
20260502_151335_076178,28,0.0034605858645733244,1
20260502_151335_076178,34,0.0035268809608470187,1
20260502_151335_076178,43,0.011882430495981982,2
20260502_151335_076178,47,0.005487154806035169,1
20260502_151335_076178,1,0.00011159088584891574,10
20260502_151335_840121,3,0.002022364398402144,38
20260502_151335_840121,16,0.007710447798013361,7
20260502_151335_840121,28,0.0026744439507222786,1
20260502_151335_840121,249,0.0420571812127824,1
20260502_151335_840121,21,0.009397552927686854,5
20260502_151335_840121,191,0.036157134583424226,1
20260502_151335_840121,251,0.04650557276410401,1
20260502_151335_840121,35,0.0038353633756657533,1
20260502_151335_840121,136,0.05055475342071532,2
20260502_151335_840121,12,0.005423700039749768,8
20260502_151335_840121,5,0.0050444907749643865,41
20260502_151335_840121,18,0.007221495528150981,5
20260502_151335_840121,27,0.008538718533945845,3
20260502_151335_840121,146,0.026245000039932322,1
20260502_151335_840121,201,0.03739125506393978,1
20260502_151335_840121,8,0.009664532691337099,35
20260502_151335_840121,13,0.009345087933335999,13
20260502_151335_840121,67,0.01063609408268748,1
