run_id,name,N,J,noise,periodic,beta,gamma,mean_degree,HypR,first_moment,second_moment,r_mean,dyson_beta,alpha,Tc,gap0,ipr,dif_radius,participation_fraction,avg_internal_degree,n_components,largest_component_fraction
20260503_235705_550796,SD,4000,1.0,1e-10,False,10.01,7.01,15,11.126809565671213,14.2975,226.576,0.3938879170587601,-0.12518117550326932,1.5849457087589711,33.08005365245587,1093.5022509648986,0.028756893335115646,0.8600412802506381,0.008693567733017939,15.985,1,1.0
20260503_235719_041674,SD,4000,1.0,1e-10,False,10.01,7.01,15,11.126809565671213,14.2495,223.8515,0.384239538297041,-0.134378785842352,1.881947691410766,21.946663173994164,5.086226714054641,0.03233621828891544,0.6717764964069758,0.007731268937088346,15.82,2,0.84
20260503_235732_571196,SD,4000,1.0,1e-10,False,10.01,7.01,15,11.126809565671213,14.311,227.553,0.39318030490273703,-0.14235752216356443,1.5763718924667016,30.0331315092422,376.9001153772472,0.0189610232187026,0.8293728735900062,0.013184942453601729,14.44,2,0.99
20260503_235746_091267,SD,4000,1.0,1e-10,False,10.01,7.01,15,11.126809565671213,14.4095,231.4405,0.3903010516007927,-0.14855895063765942,1.5850064094658334,33.527231008779104,731.5276550007343,0.026450915112314274,0.675507871142131,0.009451468841000968,14.97,8,0.7975
20260503_235759_601293,SD,4000,1.0,1e-10,False,10.01,7.01,15,11.126809565671213,14.466,232.989,0.39495136476756776,-0.11161198623085866,1.5844129980716695,33.777527664327074,568.6107982284753,0.03000362551962453,0.7493898189382314,0.008332326366241373,16.155,4,0.85
20260503_235815_354895,SD,4000,1.0,1e-10,False,10.01,7.51,15,11.080924695768328,14.2005,222.305,0.3909980902156385,-0.10284702522326908,1.5721713588158241,28.892363574819854,152.99535056663484,0.027508430945903408,0.7704485746913773,0.009088122855557865,14.705,3,0.8425
20260503_235842_219264,SD,4000,1.0,1e-10,False,10.01,7.51,15,11.080924695768328,14.1945,221.8215,0.39019649485278535,-0.14276516558337632,1.5765051068916365,29.646505908401114,899.72739971756,0.023356090088162494,0.741576441306384,0.010703846365394301,15.77,1,1.0
20260503_235857_435224,SD,3915,1.0,1e-10,False,10.01,7.51,15,11.080924695768328,14.34278416347382,225.7537675606641,0.3899653911134663,-0.1541016936160709,1.5812916065212608,31.393510209152012,1014.5507785545523,0.027680328723091115,0.8338468346941863,0.009227774864597565,15.826530612244898,3,0.9770408163265306
20260503_235913_285625,SD,4000,1.0,1e-10,False,10.01,7.51,15,11.080924695768328,14.2945,224.656,0.39477170373219483,-0.13204790854596116,1.565326030473221,27.412288004233098,363.1097974569782,0.03911965661766621,0.6557216020469553,0.006390649142024969,14.39,7,0.77
20260503_235928_984160,SD,4000,1.0,1e-10,False,10.01,7.51,15,11.080924695768328,14.151,220.4445,0.3867535483790693,-0.18408017268805146,1.58068005757262,31.507445764531393,258.08803000809706,0.034678655747120424,0.7303820644087843,0.0072090452935379135,15.72,3,0.8125
20260503_235944_786250,SD,4000,1.0,1e-10,False,10.01,7.51,15,11.080924695768328,14.294,226.5515,0.3958842361848257,-0.15738516420421522,1.5684540170238301,29.00593049223167,218.8650930652944,0.027394788894229784,0.7878358327404783,0.00912582319817248,14.615,3,0.93
20260504_000000_497219,SD,4000,1.0,1e-10,False,10.01,7.51,15,11.080924695768328,14.2215,222.242,0.40610629608063875,-0.09286135598665121,1.5843363028153892,32.20557040938024,917.7493662777359,0.029500637810381838,0.7350425376803051,0.008474393048953682,13.225,25,0.6925
20260504_000015_425565,SD,3827,1.0,1e-10,False,10.01,7.51,15,11.080924695768328,14.26443689574079,224.3997909589757,0.3945546071141646,-0.10994914926456967,1.5776388030188684,30.870901583027354,246.54447101577924,0.028177839497290615,0.8092893343427255,0.009273290111592792,15.691906005221933,1,1.0
20260504_000035_739691,SD,3656,1.0,1e-10,False,10.01,7.51,15,11.080924695768328,14.295404814004376,225.19857768052518,0.38940805079040863,-0.1405179975197936,1.5653511376050304,27.46801558691734,232.79904703882238,0.02809644629776665,0.7788392061033195,0.009735144901642602,14.62295081967213,3,0.9234972677595629
20260504_000051_425294,SD,4000,1.0,1e-10,False,10.01,7.51,15,11.080924695768328,14.247,222.8035,0.39575820120766786,-0.08359745070021685,1.5690392876722101,27.976141157277212,382.2339976444503,0.029762076066986037,0.7574818162156108,0.008399951651132151,14.645,1,1.0
20260504_000104_078087,SD,3905,1.0,1e-10,False,10.01,8.01,15,11.042319764867322,14.164916773367478,219.99692701664532,0.38920880897677956,-0.16316219969877216,1.5822874437718435,31.67781299746557,839.4729250763095,0.029553513776932595,0.7521244173723847,0.008665025355552507,15.631713554987213,2,0.9335038363171355
20260504_000118_684714,SD,4000,1.0,1e-10,False,10.01,8.01,15,11.042319764867322,14.1465,219.342,0.3928661613173173,-0.13612089410518038,1.579305428296935,30.641435856124982,615.95571463463,0.0325363844132514,0.7053840045208973,0.007683705627051177,15.71,1,1.0
