name,N,J,noise,periodic,beta,gamma,r_mean,alpha,Tc,participation_fraction,avg_internal_degree,n_components,largest_component_fraction
SD,2000,1.0,1e-10,False,4.810000000000002,5.410000000000001,0.46359514039462807,1.5839267075617764,40.03715345255713,0.02079101554342585,21.46,1,1.0
SD,2000,1.0,1e-10,False,4.810000000000002,5.410000000000001,0.460597681203554,1.5887090215850816,42.38666168171183,0.02274543960391515,21.25,1,1.0
SD,2000,1.0,1e-10,False,4.810000000000002,5.410000000000001,0.4627803635224751,1.5952150845580815,48.99319379471526,0.02878277773679361,24.87,1,1.0
SD,2000,1.0,1e-10,False,5.0100000000000025,5.410000000000001,0.46008507420331407,1.5808128118162277,38.036463870705546,0.023190323402352837,21.63,1,1.0
SD,2000,1.0,1e-10,False,5.0100000000000025,5.410000000000001,0.4528854263172116,1.5944998138144926,46.77164830805039,0.023895034092329077,20.94,1,1.0
SD,2000,1.0,1e-10,False,5.0100000000000025,5.410000000000001,0.45743385991249397,1.5839092128081522,40.09525178993287,0.022726601124013063,20.48,1,1.0
SD,2000,1.0,1e-10,False,5.0100000000000025,5.410000000000001,0.45400913573958696,1.5848137714288333,40.31261762360594,0.02438037433941975,22.69,1,1.0
SD,2000,1.0,1e-10,False,5.210000000000003,5.410000000000001,0.44980939760994765,1.5849115138213588,40.851013154087845,0.02365459355063743,23.5,1,1.0
SD,2000,1.0,1e-10,False,5.210000000000003,5.410000000000001,0.4512109817690867,1.5845909474431141,40.44242373071739,0.022685453997445135,21.06,1,1.0
SD,2000,1.0,1e-10,False,5.210000000000003,5.410000000000001,0.4650493540040925,1.5877960579427846,42.03497023508681,0.0207951133183121,20.89,1,1.0
SD,2000,1.0,1e-10,False,5.210000000000003,5.410000000000001,0.4648259641762407,1.5868089498281894,40.94861804434437,0.03696598409889797,23.22,1,1.0
SD,2000,1.0,1e-10,False,5.410000000000003,5.410000000000001,0.43874154659013914,1.5600220416907191,32.768067522834656,0.02230846832373746,20.75,1,1.0
SD,2000,1.0,1e-10,False,5.410000000000003,5.410000000000001,0.43049875393818365,1.5754698815209007,37.803623639865386,0.022362917189344564,21.79,1,1.0
SD,2000,1.0,1e-10,False,5.410000000000003,5.410000000000001,0.4538407808575913,1.5718442524009442,35.82541193616746,0.021835024970521213,22.52,1,1.0
SD,2000,1.0,1e-10,False,5.410000000000003,5.410000000000001,0.4407619987709777,1.5869543481910986,42.75923304532742,0.028111789914074883,24.17,1,1.0
SD,2000,1.0,1e-10,False,5.610000000000003,5.410000000000001,0.45359666015333067,1.5767669406168585,37.52624939549087,0.02431619824826286,20.17,1,1.0
SD,2000,1.0,1e-10,False,5.610000000000003,5.410000000000001,0.4477994307099849,1.5774432500745876,38.610085933864944,0.038412446472822305,23.4,1,1.0
SD,2000,1.0,1e-10,False,5.610000000000003,5.410000000000001,0.44165598205573153,1.586616570132642,41.92319198304599,0.021655156570504933,21.7,1,1.0
SD,2000,1.0,1e-10,False,5.610000000000003,5.410000000000001,0.44502788696459056,1.5833660640200595,39.39031506842975,0.02239490465462999,21.41,1,1.0
SD,2000,1.0,1e-10,False,5.810000000000003,5.410000000000001,0.4491582284080073,1.5716075509911127,33.50479736877192,0.02250519183042433,21.23,1,1.0
SD,2000,1.0,1e-10,False,5.810000000000003,5.410000000000001,0.4371897397589241,1.5818875717963643,38.76829958492682,0.026375573327009186,22.99,1,1.0
SD,2000,1.0,1e-10,False,5.810000000000003,5.410000000000001,0.446120807637057,1.5809147251200941,39.43501186838175,0.022237733636474806,21.78,1,1.0
SD,2000,1.0,1e-10,False,5.810000000000003,5.410000000000001,0.4543568257993116,2.415681160012964,12.846603174394106,0.02997812190177136,22.33,1,1.0
SD,2000,1.0,1e-10,False,1.01,5.610000000000001,0.5427219958366974,1.592222952070864,31.40495389553747,0.5072558048215987,8.63,1,1.0
SD,2000,1.0,1e-10,False,1.01,5.610000000000001,0.5368055521927828,1.5920412111959181,31.217019258739715,0.5881352140609981,7.18,1,1.0
SD,2000,1.0,1e-10,False,1.01,5.610000000000001,0.5369209468355791,1.5918522863452607,30.895474470343167,0.559929251425474,7.59,1,1.0
SD,2000,1.0,1e-10,False,1.01,5.610000000000001,0.5368552628489657,1.5919169325308726,30.879069795970402,0.5867988905303089,7.13,1,1.0
SD,2000,1.0,1e-10,False,1.21,5.610000000000001,0.5154422350066684,1.5893453163414533,30.876851037948416,0.4998602749780493,8.14,1,1.0
SD,2000,1.0,1e-10,False,1.21,5.610000000000001,0.5329725183824973,1.5902692448202822,31.174091467714355,0.37709999831642316,11.13,2,0.995
SD,2000,1.0,1e-10,False,1.21,5.610000000000001,0.5363473965728844,1.5913390910155605,32.50967894303161,0.24998000947231583,13.26,1,1.0
SD,2000,1.0,1e-10,False,1.21,5.610000000000001,0.5373174757101746,1.5909583555610716,32.13311250467073,0.154872757888728,13.39,1,1.0
SD,2000,1.0,1e-10,False,1.41,5.610000000000001,0.5343687105478955,1.58772962306254,32.270061603885516,0.1579986269736822,15.78,1,1.0
SD,2000,1.0,1e-10,False,1.41,5.610000000000001,0.5411631288880272,1.5856803552814238,31.294470263342177,0.33472338522869594,13.16,2,0.995
SD,2000,1.0,1e-10,False,1.41,5.610000000000001,0.5164737809923899,1.587590618198267,32.21520919107543,0.2634369682478759,14.14,1,1.0
SD,2000,1.0,1e-10,False,1.41,5.610000000000001,0.5362500298220979,1.5899988662103584,33.284344472377235,0.10599344107525523,18.94,1,1.0
SD,2000,1.0,1e-10,False,1.6099999999999999,5.610000000000001,0.5358348893688879,1.579980425948853,32.12819017540438,0.20141791340335788,14.97,1,1.0
SD,2000,1.0,1e-10,False,1.6099999999999999,5.610000000000001,0.5337897214974027,1.5802664744082469,31.65995835247031,0.13604765147577,16.03,2,0.995
SD,2000,1.0,1e-10,False,1.6099999999999999,5.610000000000001,0.5254360092186909,1.581968492905325,32.10529239530832,0.2028702052714507,15.73,1,1.0
SD,2000,1.0,1e-10,False,1.6099999999999999,5.610000000000001,0.5345825861547548,1.5795564791326986,31.128936319599976,0.2429779236266928,13.82,1,1.0
SD,2000,1.0,1e-10,False,1.8099999999999998,5.610000000000001,0.5459637756432296,1.5809690807245158,33.51481093297289,0.10488348505784932,19.26,1,1.0
SD,2000,1.0,1e-10,False,1.8099999999999998,5.610000000000001,0.5470629556460842,1.5718342567045882,30.220904446744296,0.24988063003636918,14.21,1,1.0
SD,2000,1.0,1e-10,False,1.8099999999999998,5.610000000000001,0.5198065034556798,1.5767056140526592,31.98428079505178,0.12525948766806172,18.31,1,1.0
SD,2000,1.0,1e-10,False,1.8099999999999998,5.610000000000001,0.5295996676965593,1.5868600759546898,35.26130010582603,0.0892118387062472,19.17,1,1.0
SD,2000,1.0,1e-10,False,2.01,5.610000000000001,0.5394968051473927,1.5879096322548714,37.18535428738532,0.044544887353203486,21.96,1,1.0
SD,2000,1.0,1e-10,False,2.01,5.610000000000001,0.5263117077986612,1.5775290928184234,33.56499822111347,0.13851631436386175,19.4,1,1.0
SD,2000,1.0,1e-10,False,2.01,5.610000000000001,0.5318491622679851,1.580273895115692,33.390222872282564,0.0497794877361766,19.5,1,1.0
SD,2000,1.0,1e-10,False,2.01,5.610000000000001,0.5247717886134642,1.579440916307662,33.52430930382063,0.03885179498824613,18.83,1,1.0
SD,2000,1.0,1e-10,False,2.21,5.610000000000001,0.5295316891141045,1.582992160838997,35.938467046993615,0.04415751635649194,21.49,1,1.0
SD,2000,1.0,1e-10,False,2.21,5.610000000000001,0.5312341432033786,1.5855050141614229,36.01576686852138,0.03095368617610494,20.88,1,1.0
SD,2000,1.0,1e-10,False,2.21,5.610000000000001,0.5371635792605096,1.5857764848100664,36.511777220304786,0.04399298841025703,22.07,1,1.0
SD,2000,1.0,1e-10,False,2.21,5.610000000000001,0.5313417071658956,1.5687932050399738,31.490338473788917,0.0828931448535842,18.35,1,1.0
SD,2000,1.0,1e-10,False,2.41,5.610000000000001,0.5253640015627082,1.5909269918049058,40.03896356872332,0.04334684792555118,24.65,1,1.0
SD,2000,1.0,1e-10,False,2.41,5.610000000000001,0.5292168362590478,1.57754304682872,35.257143924560665,0.03071587556594081,21.27,1,1.0
SD,2000,1.0,1e-10,False,2.41,5.610000000000001,0.534483500374408,1.5915461849133752,40.25269890424901,0.02756197971193208,21.87,1,1.0
SD,2000,1.0,1e-10,False,2.41,5.610000000000001,0.5288725316110554,1.5892394316306735,38.7123255288695,0.03422207830420249,21.03,1,1.0
SD,2000,1.0,1e-10,False,2.6100000000000003,5.610000000000001,0.5335400926976487,1.5774501632250133,33.907527468272164,0.024957786692054822,20.0,1,1.0
SD,2000,1.0,1e-10,False,2.6100000000000003,5.610000000000001,0.5314637153579851,1.5662322615075184,32.33902197551714,0.05747354285412869,20.71,1,1.0
SD,2000,1.0,1e-10,False,2.6100000000000003,5.610000000000001,0.5369856765634149,1.580768540387883,35.588196877036644,0.025246091044056236,18.7,1,1.0
SD,2000,1.0,1e-10,False,2.6100000000000003,5.610000000000001,0.5311265542641849,1.5805920291216478,35.59787259381217,0.033750556067674284,21.64,1,1.0
SD,2000,1.0,1e-10,False,2.8100000000000005,5.610000000000001,0.5393539337697771,1.5655374917268052,32.525477642214355,0.04624459276933817,22.74,1,1.0
SD,2000,1.0,1e-10,False,2.8100000000000005,5.610000000000001,0.5385397689768963,1.5659014756536094,32.29629245663153,0.04350152659829044,21.64,1,1.0
SD,2000,1.0,1e-10,False,2.8100000000000005,5.610000000000001,0.5384706345219131,1.565315633642244,30.876156378927806,0.03157309175304107,20.41,1,1.0
SD,2000,1.0,1e-10,False,2.8100000000000005,5.610000000000001,0.5387673367636918,1.5677429437454657,29.25260938733104,0.031219921484803133,19.38,1,1.0
SD,2000,1.0,1e-10,False,3.0100000000000007,5.610000000000001,0.5340021050389937,1.584463282055419,38.85086425573664,0.02298058429752976,20.1,1,1.0
SD,2000,1.0,1e-10,False,3.0100000000000007,5.610000000000001,0.5208104875186951,1.5733289832187465,33.90856530978435,0.033336757351096695,20.77,1,1.0
SD,2000,1.0,1e-10,False,3.0100000000000007,5.610000000000001,0.5314625447436946,1.574486069052965,36.1162519814604,0.027817435358607704,21.37,1,1.0
SD,2000,1.0,1e-10,False,3.0100000000000007,5.610000000000001,0.5327300377764677,1.5871180376938048,39.43971955454888,0.023122367423058527,20.32,1,1.0
SD,2000,1.0,1e-10,False,3.210000000000001,5.610000000000001,0.5253031455909436,1.586673832119707,40.094958669298904,0.025507975001096476,23.78,1,1.0
SD,2000,1.0,1e-10,False,3.210000000000001,5.610000000000001,0.5229408848457537,1.5894323316852317,42.620023312980585,0.022470066992383103,21.8,1,1.0
SD,2000,1.0,1e-10,False,3.210000000000001,5.610000000000001,0.5281930336126119,1.5703715579466864,34.33249199802714,0.03470585107842376,21.8,1,1.0
SD,2000,1.0,1e-10,False,3.210000000000001,5.610000000000001,0.5287687112768457,1.5826140616331197,38.010943742735094,0.038548378969932455,23.87,1,1.0
SD,2000,1.0,1e-10,False,3.410000000000001,5.610000000000001,0.5109494197786111,1.5718933576965535,35.56913555133914,0.030035705289858338,20.05,1,1.0
SD,2000,1.0,1e-10,False,3.410000000000001,5.610000000000001,0.5018325804380684,1.5795747398582884,36.77402083895035,0.02816546418823847,21.06,1,1.0
SD,2000,1.0,1e-10,False,3.410000000000001,5.610000000000001,0.5128343362355045,1.576379855178144,36.10750773761016,0.0352650121481572,21.72,1,1.0
SD,2000,1.0,1e-10,False,3.410000000000001,5.610000000000001,0.5040925879976381,1.5743555740308426,34.28996910564248,0.02705734618501264,21.27,1,1.0
SD,2000,1.0,1e-10,False,3.610000000000001,5.610000000000001,0.5094292867074885,1.5839378602497314,39.0903998327043,0.03304306627005851,23.2,1,1.0
SD,2000,1.0,1e-10,False,3.610000000000001,5.610000000000001,0.5060707369331781,1.5714685885222766,35.70820416201384,0.02840532299408913,21.56,1,1.0
SD,2000,1.0,1e-10,False,3.610000000000001,5.610000000000001,0.5052494692563937,1.5852250108571062,38.78675385917548,0.024684147606290167,21.37,1,1.0
SD,2000,1.0,1e-10,False,3.610000000000001,5.610000000000001,0.4934102250435293,1.5784023611571334,37.8263421901853,0.024899683773140363,18.8,1,1.0
SD,2000,1.0,1e-10,False,3.8100000000000014,5.610000000000001,0.4944055436163661,1.5593098713329032,31.995462537478407,0.025174179100004027,21.1,1,1.0
SD,2000,1.0,1e-10,False,3.8100000000000014,5.610000000000001,0.5006765384081743,1.5811618281666993,37.27920956943225,0.021360229112949252,21.43,1,1.0
SD,2000,1.0,1e-10,False,3.8100000000000014,5.610000000000001,0.49283152564011323,1.5798413764400236,37.81458079899777,0.026131940137616955,21.83,1,1.0
SD,2000,1.0,1e-10,False,3.8100000000000014,5.610000000000001,0.4820083736342126,1.5809558961925685,38.091058378397776,0.05324003049987773,23.7,1,1.0
SD,2000,1.0,1e-10,False,4.010000000000002,5.610000000000001,0.48202570134972444,1.589941861940398,41.527312387955185,0.02859260936103116,23.99,1,1.0
SD,2000,1.0,1e-10,False,4.010000000000002,5.610000000000001,0.48375957858215296,1.5701366375918706,34.723092370254136,0.03130839965796787,22.23,1,1.0
SD,2000,1.0,1e-10,False,4.010000000000002,5.610000000000001,0.47767741537043723,1.5755525600583988,36.28875862543094,0.021211202165475295,20.48,1,1.0
SD,2000,1.0,1e-10,False,4.010000000000002,5.610000000000001,0.47182623821283315,1.5835833981909784,38.33339776077287,0.020258185481412387,19.29,1,1.0
SD,2000,1.0,1e-10,False,4.210000000000002,5.610000000000001,0.47070558783176003,1.5888744976899856,42.06028696028099,0.023966005919490108,22.62,1,1.0
SD,2000,1.0,1e-10,False,4.210000000000002,5.610000000000001,0.4733457992032548,1.5763680235773367,36.8807990543545,0.01932596398714136,19.64,1,1.0
SD,2000,1.0,1e-10,False,4.210000000000002,5.610000000000001,0.4772781973162685,1.5846551917916032,40.31148016626341,0.022239234171150386,20.11,1,1.0
SD,2000,1.0,1e-10,False,4.210000000000002,5.610000000000001,0.47447971311378,1.5780008687708171,37.13305081614788,0.020188933293406857,20.66,1,1.0
SD,2000,1.0,1e-10,False,4.410000000000002,5.610000000000001,0.46886081578575756,1.5820346513468686,38.23668985838516,0.020364002250923538,18.21,1,1.0
SD,2000,1.0,1e-10,False,4.410000000000002,5.610000000000001,0.4617200722439067,1.581710294605805,37.93641426285809,0.02589850647151881,24.11,1,1.0
SD,2000,1.0,1e-10,False,4.410000000000002,5.610000000000001,0.47240447603476987,1.5879140085059595,41.96096176594978,0.021872747787987815,21.94,1,1.0
SD,2000,1.0,1e-10,False,4.410000000000002,5.610000000000001,0.47029916858824616,1.5883286431681625,41.7071596399052,0.020083346268855433,21.8,1,1.0
SD,2000,1.0,1e-10,False,4.610000000000002,5.610000000000001,0.4554349030048195,1.57818222995045,37.425303503002866,0.022268216240246004,22.01,1,1.0
SD,2000,1.0,1e-10,False,4.610000000000002,5.610000000000001,0.45281241928122673,1.5908231950108476,44.10843262431432,0.02179704551550998,24.45,1,1.0
SD,2000,1.0,1e-10,False,4.610000000000002,5.610000000000001,0.4579368088608535,1.5767276939978307,36.74813586362309,0.020462761027761296,20.95,1,1.0
SD,2000,1.0,1e-10,False,4.610000000000002,5.610000000000001,0.46291859925648027,1.591830418688585,45.13530163641489,0.024327978028189725,21.75,1,1.0
SD,2000,1.0,1e-10,False,4.810000000000002,5.610000000000001,0.4520118040790226,1.5966238921114149,49.51313027309724,0.02337032872512882,23.61,1,1.0
SD,2000,1.0,1e-10,False,4.810000000000002,5.610000000000001,0.472910487772225,1.587305663563186,41.51944062230964,0.023342030153063475,22.36,1,1.0
SD,2000,1.0,1e-10,False,4.810000000000002,5.610000000000001,0.46156446750631674,1.5678399026197671,32.80580688674981,0.023716634046417117,20.64,1,1.0
SD,2000,1.0,1e-10,False,4.810000000000002,5.610000000000001,0.46597021995138493,1.5732958437306392,36.24434175235684,0.029502906340860252,21.92,1,1.0
SD,2000,1.0,1e-10,False,5.0100000000000025,5.610000000000001,0.4527195969486543,1.592064082291312,44.862964027668866,0.03264664402878083,25.38,1,1.0
SD,2000,1.0,1e-10,False,5.0100000000000025,5.610000000000001,0.460084354473059,1.5833467247407897,40.12748060400037,0.02129967250165145,23.68,1,1.0
SD,2000,1.0,1e-10,False,5.0100000000000025,5.610000000000001,0.44676752188608504,1.5870694812111028,41.366773947441025,0.028645692743583886,23.71,1,1.0
SD,2000,1.0,1e-10,False,5.0100000000000025,5.610000000000001,0.4521994325136168,1.5836554454116787,39.56466181940732,0.019540224523549712,20.51,1,1.0
SD,2000,1.0,1e-10,False,5.210000000000003,5.610000000000001,0.4531791560139706,1.5755484823925359,37.00698991450106,0.022263157888185607,20.86,1,1.0
SD,2000,1.0,1e-10,False,5.210000000000003,5.610000000000001,0.4422474957814619,1.5864075162577524,41.36625443097225,0.024380106976275285,22.02,1,1.0
SD,2000,1.0,1e-10,False,5.210000000000003,5.610000000000001,0.43855368700782554,1.5682035931438345,35.54544061565801,0.025885902641979416,20.49,1,1.0
SD,2000,1.0,1e-10,False,5.210000000000003,5.610000000000001,0.4537387684778486,1.5921211246964426,44.50500303453062,0.021701837240272217,22.67,1,1.0
SD,2000,1.0,1e-10,False,5.410000000000003,5.610000000000001,0.45296975049463095,1.5801541453746761,39.22286516454034,0.023215290961516425,22.87,1,1.0
SD,2000,1.0,1e-10,False,5.410000000000003,5.610000000000001,0.4430277972271242,1.5754219939791112,38.96318129612396,0.022167777944642204,20.34,1,1.0
SD,2000,1.0,1e-10,False,5.410000000000003,5.610000000000001,0.43372202783041347,1.5735208550007491,36.06583809914667,0.019365443303320375,22.16,1,1.0
SD,2000,1.0,1e-10,False,5.410000000000003,5.610000000000001,0.43635372011456036,1.5712036063426689,35.219048598740216,0.021561090539255257,20.2,1,1.0
SD,2000,1.0,1e-10,False,5.610000000000003,5.610000000000001,0.4451278976830713,1.5899214284618275,43.40256019283604,0.024919357161240673,23.34,1,1.0
SD,2000,1.0,1e-10,False,5.610000000000003,5.610000000000001,0.4343672040956256,1.565528140166959,34.72361000274168,0.023876102164768362,23.33,1,1.0
SD,2000,1.0,1e-10,False,5.610000000000003,5.610000000000001,0.43465896727854897,1.5934598505805533,46.38987914154824,0.023400472151702306,24.41,1,1.0
SD,2000,1.0,1e-10,False,5.610000000000003,5.610000000000001,0.4434897582319135,1.585190075157737,40.56617939543153,0.022079582185268364,22.83,1,1.0
SD,2000,1.0,1e-10,False,5.810000000000003,5.610000000000001,0.42880935408414506,1.5692053394130054,35.57749183519406,0.023479155434279933,22.92,1,1.0
SD,2000,1.0,1e-10,False,5.810000000000003,5.610000000000001,0.4529473512530585,1.5784421508628748,38.03332986039813,0.02308799256028566,20.59,1,1.0
SD,2000,1.0,1e-10,False,5.810000000000003,5.610000000000001,0.4345682434235967,1.5677077916774507,34.868619488851756,0.02140803942272696,20.1,1,1.0
SD,2000,1.0,1e-10,False,5.810000000000003,5.610000000000001,0.4369287826036834,1.5899005088565161,42.84137052376929,0.024656278119107092,23.37,1,1.0
SD,2000,1.0,1e-10,False,1.01,5.810000000000001,0.5294200631910128,1.5921645308469936,31.312764365467032,0.5028395693720178,9.11,2,0.995
SD,2000,1.0,1e-10,False,1.01,5.810000000000001,0.5232427568529248,1.5926144329869174,31.78231263953553,0.42428868465611685,10.04,1,1.0
SD,2000,1.0,1e-10,False,1.01,5.810000000000001,0.5323695522048286,1.5917216924404487,30.716258693833776,0.582577227389583,7.39,2,0.995
SD,2000,1.0,1e-10,False,1.01,5.810000000000001,0.5335122620455807,1.591634322536555,30.41717383510475,0.5840182254150815,8.06,1,1.0
SD,2000,1.0,1e-10,False,1.21,5.810000000000001,0.521827545286897,1.5890706740136047,30.8264185709301,0.46388724434504286,9.67,1,1.0
SD,2000,1.0,1e-10,False,1.21,5.810000000000001,0.5321241285102963,1.5895839557862415,30.928733877260665,0.43698529351767185,10.59,1,1.0
SD,2000,1.0,1e-10,False,1.21,5.810000000000001,0.526207971133809,1.589545700576986,31.05520874551566,0.40890971759965244,11.73,3,0.99
SD,2000,1.0,1e-10,False,1.21,5.810000000000001,0.5356074740461193,1.5898584522660613,31.49404437985986,0.31555147814358586,11.15,1,1.0
SD,2000,1.0,1e-10,False,1.41,5.810000000000001,0.5322647766703337,1.5863546101218522,31.404531402123695,0.1930722230891122,15.12,1,1.0
SD,2000,1.0,1e-10,False,1.41,5.810000000000001,0.5225834656531476,1.5853533031203246,31.005378534148974,0.3687795031455179,11.69,1,1.0
SD,2000,1.0,1e-10,False,1.41,5.810000000000001,0.5380779367409035,1.5858128645086282,30.891676840025102,0.23845130566593423,12.93,1,1.0
SD,2000,1.0,1e-10,False,1.41,5.810000000000001,0.527660931456911,1.5849689456462712,30.713578089830126,0.34730469190985586,11.8,1,1.0
SD,2000,1.0,1e-10,False,1.6099999999999999,5.810000000000001,0.5236321857186744,1.5842994969960784,33.58643458844759,0.08586595699322845,17.6,1,1.0
SD,2000,1.0,1e-10,False,1.6099999999999999,5.810000000000001,0.5308787899496017,1.5809121405046396,31.838750249736716,0.16402199343782461,16.44,2,0.995
SD,2000,1.0,1e-10,False,1.6099999999999999,5.810000000000001,0.5361118077661357,1.5802701597089708,31.004788525641548,0.2129937146077496,15.55,2,0.99
SD,2000,1.0,1e-10,False,1.6099999999999999,5.810000000000001,0.5306103282593709,1.5824172664499652,32.54513730540766,0.09711125809978091,17.31,1,1.0
SD,2000,1.0,1e-10,False,1.8099999999999998,5.810000000000001,0.5242620787182235,1.5829867539328275,33.34098992731661,0.07667483314932878,19.89,1,1.0
SD,2000,1.0,1e-10,False,1.8099999999999998,5.810000000000001,0.5204796306321758,1.5815125496729732,34.01165962314935,0.0437397586933254,18.4,2,0.995
SD,2000,1.0,1e-10,False,1.8099999999999998,5.810000000000001,0.5369434921452974,1.5730596665463266,30.38255060548938,0.14103141576427805,17.38,1,1.0
SD,2000,1.0,1e-10,False,1.8099999999999998,5.810000000000001,0.5339971639224418,1.5837617417396386,34.268611607175394,0.07856841096810672,18.95,1,1.0
SD,2000,1.0,1e-10,False,2.01,5.810000000000001,0.5259508629268175,1.5731590232783357,31.52220443221394,0.035044071378023234,19.04,2,0.995
SD,2000,1.0,1e-10,False,2.01,5.810000000000001,0.5390520228587595,1.5721056510143385,31.226843001401228,0.06670971011831758,21.09,1,1.0
SD,2000,1.0,1e-10,False,2.01,5.810000000000001,0.5466887145163792,1.590794373801073,38.327593853318845,0.057341004092276715,24.37,1,1.0
SD,2000,1.0,1e-10,False,2.01,5.810000000000001,0.5340326107113048,1.5776812292246607,33.17934001220441,0.04440484415609211,20.02,1,1.0
SD,2000,1.0,1e-10,False,2.21,5.810000000000001,0.5317315339750649,1.5723743866310953,32.43187621482344,0.045607406504107245,20.41,1,1.0
SD,2000,1.0,1e-10,False,2.21,5.810000000000001,0.5361363272512328,1.5882996406705667,37.849419569043974,0.02671349919134591,19.52,1,1.0
SD,2000,1.0,1e-10,False,2.21,5.810000000000001,0.5393775809907944,1.5706896737141687,31.051147493717508,0.030816405327499703,18.67,2,0.995
SD,2000,1.0,1e-10,False,2.21,5.810000000000001,0.542714690437808,1.588427239708109,37.416991950132896,0.04974494157587459,23.74,1,1.0
SD,2000,1.0,1e-10,False,2.41,5.810000000000001,0.530579291656807,1.5886489080257773,39.51637098462483,0.04587785437539738,24.83,1,1.0
SD,2000,1.0,1e-10,False,2.41,5.810000000000001,0.5441709262463809,1.5865782664044454,39.71046733879952,0.04056533000373007,21.22,1,1.0
SD,2000,1.0,1e-10,False,2.41,5.810000000000001,0.5488678687996653,1.5711897057843744,32.68046053308422,0.023619519619230814,17.24,1,1.0
SD,2000,1.0,1e-10,False,2.41,5.810000000000001,0.5243834420700043,1.586256933729269,38.3070692852702,0.0366073580625522,22.24,1,1.0
SD,2000,1.0,1e-10,False,2.6100000000000003,5.810000000000001,0.5445221112153201,1.5841805750793765,32.480836358316715,0.027896653404044153,20.57,1,1.0
SD,2000,1.0,1e-10,False,2.6100000000000003,5.810000000000001,0.5224272061262868,1.7638960744879355,25.071928440777295,0.024882277569635767,20.39,1,1.0
SD,2000,1.0,1e-10,False,2.6100000000000003,5.810000000000001,0.5331223584684541,1.574372850599051,34.8733063977328,0.02319519890482694,19.72,1,1.0
SD,2000,1.0,1e-10,False,2.6100000000000003,5.810000000000001,0.5208147096355422,1.587356434891549,39.488958472804384,0.03767385610989257,23.74,1,1.0
SD,2000,1.0,1e-10,False,2.8100000000000005,5.810000000000001,0.5350095080037583,1.5671901854696817,32.783219190753684,0.025303678636830865,18.47,1,1.0
SD,2000,1.0,1e-10,False,2.8100000000000005,5.810000000000001,0.5219571321225919,1.5838555425727134,32.78808652491937,0.048587533452621706,22.05,1,1.0
SD,2000,1.0,1e-10,False,2.8100000000000005,5.810000000000001,0.5263409781463442,1.5666067235672603,32.674392542908244,0.02350564023213087,19.07,1,1.0
SD,2000,1.0,1e-10,False,2.8100000000000005,5.810000000000001,0.5270439456285181,1.5846118680256922,37.89575809261629,0.04258797287553465,22.48,1,1.0
SD,2000,1.0,1e-10,False,3.0100000000000007,5.810000000000001,0.5197792985700851,1.5579192504347215,30.352353476356093,0.0693154742001282,20.66,1,1.0
SD,2000,1.0,1e-10,False,3.0100000000000007,5.810000000000001,0.5259271797951418,1.5726879701088536,34.523521352102826,0.03970227896484609,21.98,1,1.0
SD,2000,1.0,1e-10,False,3.0100000000000007,5.810000000000001,0.537856475611647,1.5834381229635361,38.05753313555113,0.027672321251743202,20.2,1,1.0
SD,2000,1.0,1e-10,False,3.0100000000000007,5.810000000000001,0.5182004848824195,1.5716494025645338,34.13144283095363,0.02810790147695731,19.65,1,1.0
SD,2000,1.0,1e-10,False,3.210000000000001,5.810000000000001,0.5149365085752003,1.581354225445194,37.56879649522324,0.03283000913723602,22.25,1,1.0
SD,2000,1.0,1e-10,False,3.210000000000001,5.810000000000001,0.516401558717036,1.571827072350766,35.026339709609076,0.028448540576813036,19.16,1,1.0
SD,2000,1.0,1e-10,False,3.210000000000001,5.810000000000001,0.539691797283309,1.5691104182738747,33.791371139857205,0.022376249008199442,21.49,1,1.0
SD,2000,1.0,1e-10,False,3.210000000000001,5.810000000000001,0.5324095974089998,1.5706362665280342,33.95698450511708,0.030315790443778908,20.69,1,1.0
SD,2000,1.0,1e-10,False,3.410000000000001,5.810000000000001,0.4969204640801997,1.58173828641435,38.211545668057006,0.02269213080017634,21.35,1,1.0
SD,2000,1.0,1e-10,False,3.410000000000001,5.810000000000001,0.516944406025464,1.577854448270652,35.91362688500802,0.023557141140079944,20.74,1,1.0
SD,2000,1.0,1e-10,False,3.410000000000001,5.810000000000001,0.5212431193797238,1.5804518798583533,38.119598046341466,0.025103469736006346,23.96,1,1.0
SD,2000,1.0,1e-10,False,3.410000000000001,5.810000000000001,0.5201215380048606,1.5715492487022693,32.536129885738724,0.032344230131733945,21.42,1,1.0
SD,2000,1.0,1e-10,False,3.610000000000001,5.810000000000001,0.5038940487417202,1.5817754621391054,37.96842279351755,0.0346930593831506,22.98,1,1.0
SD,2000,1.0,1e-10,False,3.610000000000001,5.810000000000001,0.4902785656689014,1.5640743152843533,33.75056345355639,0.029897209234189464,21.21,1,1.0
SD,2000,1.0,1e-10,False,3.610000000000001,5.810000000000001,0.5208814020638419,1.582296323210268,38.88860856877081,0.02199999918102538,20.22,1,1.0
SD,2000,1.0,1e-10,False,3.610000000000001,5.810000000000001,0.5051195210190009,1.5804342661550397,38.6047568687599,0.02385542686483658,22.21,1,1.0
SD,2000,1.0,1e-10,False,3.8100000000000014,5.810000000000001,0.47649136388321006,1.5881701039284755,41.864264918592326,0.028283425130918242,21.75,1,1.0
SD,2000,1.0,1e-10,False,3.8100000000000014,5.810000000000001,0.48704591360802196,1.5849170285577407,39.91584662764477,0.02167577172244225,20.65,1,1.0
